portion_id	analyte_id	bcr_analyte_uuid	subportion_sequence	gel_image_file	well_number	analyte_type	is_derived_from_ffpe	bcr_analyte_barcode	amount	a260_a280_ratio	concentration	spectrophotometer_method	analyte_type_id
TCGA-HC-A4ZV-01A-11	TCGA-HC-A4ZV-01A-11W	33936572-F5B3-4AEC-B031-3A13E2CBABD0	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A4ZV-01A-11W					W
TCGA-HC-A4ZV-01A-11	TCGA-HC-A4ZV-01A-11R	E39953ED-3B81-4F69-AFD1-6F0B52BDE2FC	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-A4ZV-01A-11R	28.07	1.89	0.18	UV Spec	R
TCGA-HC-7817-01B-11	TCGA-HC-7817-01B-11R	abef44c1-3017-441b-91c1-10685485b360	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-7817-01B-11R	54.8		0.15	UV Spec	R
TCGA-HC-A631-01A-11	TCGA-HC-A631-01A-11R	38820833-35F2-4856-B340-B5535F99F02D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-A631-01A-11R	23.78	1.86	0.17	UV Spec	R
TCGA-HC-7817-01B-11	TCGA-HC-7817-01B-11W	3FF28655-AD28-4403-A341-62E39852A22D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7817-01B-11W					W
TCGA-HC-A631-01A-11	TCGA-HC-A631-01A-11W	79D87BC6-E03C-4AE8-A44B-2A5C3664A793	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A631-01A-11W					W
TCGA-HC-7818-01A-11	TCGA-HC-7818-01A-11W	13d29d7e-fb92-4aa4-ad57-e15c6d94226d	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7818-01A-11W	167		0.5	PicoGreen	W
TCGA-HC-7818-01A-11	TCGA-HC-7818-01A-11R	93951e0d-6911-4d63-a241-6f075fc85ab1	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-7818-01A-11R	20.2		0.14	UV Spec	R
TCGA-HC-A631-01A-11	TCGA-HC-A631-01A-11D	8C7652BA-03C8-4186-B00B-6563E6817CA6	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A631-01A-11D	25.33		0.15	PicoGreen	D
TCGA-HC-7817-01B-11	TCGA-HC-7817-01B-11D	bb55917f-5c3c-40d4-aa0a-88212bd249bb	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7817-01B-11D	62.9		0.16	PicoGreen	D
TCGA-HC-7818-01A-11	TCGA-HC-7818-01A-11D	5d117204-fa6c-4bcc-9ee2-4cb3c039a413	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7818-01A-11D	101.7		0.15	PicoGreen	D
TCGA-KK-A5A1-11A-12	TCGA-KK-A5A1-11A-12D	B9C78F76-12C8-47B5-81B8-664A691201D1	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A5A1-11A-12D	6.29		0.15	PicoGreen	D
TCGA-G9-6366-10A-01	TCGA-G9-6366-10A-01W	e6abf87b-bb8d-4022-967c-df4a9e988b0e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6366-10A-01W	168		0.5	PicoGreen	W
TCGA-KC-A4BN-01A-61	TCGA-KC-A4BN-01A-61R	FB104383-E725-479E-A189-E03DE4FAF3B7	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KC-A4BN-01A-61R	41	1.79	0.18	UV Spec	R
TCGA-2A-A8W1-10A-01	TCGA-2A-A8W1-10A-01W	FDEDF75D-4C72-4926-A6F7-FAF1F7984EAF		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-2A-A8W1-10A-01W					W
TCGA-EJ-7123-10A-01	TCGA-EJ-7123-10A-01D	e12a0a6e-48f3-4260-bb7a-c4109828e774		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7123-10A-01D	508		0.17	PicoGreen	D
TCGA-KK-A7B4-01A-11	TCGA-KK-A7B4-01A-11D	746F137F-197F-45AF-8E37-7CF459C44E55	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A7B4-01A-11D	23.11		0.16	PicoGreen	D
TCGA-J4-A67N-10A-01	TCGA-J4-A67N-10A-01W	F5B23DA4-DB2F-4DA9-9BA0-4BD84C2197F5		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A67N-10A-01W					W
TCGA-J9-A8CL-10A-01	TCGA-J9-A8CL-10A-01W	2CE7C5A6-7A16-48F0-88F4-60F2B1B8A8DB		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J9-A8CL-10A-01W					W
TCGA-2A-A8W1-10A-01	TCGA-2A-A8W1-10A-01D	4C9306C9-8522-49AC-AB8A-98F39A3C8950		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-A8W1-10A-01D	52.31		0.17	PicoGreen	D
TCGA-G9-6366-10A-01	TCGA-G9-6366-10A-01D	40f9e376-89e5-4575-8a39-0f3d74c30fcb		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6366-10A-01D	13.6	1.9	0.14	UV Spec	D
TCGA-EJ-7123-10A-01	TCGA-EJ-7123-10A-01W	d7253b3c-81c5-4ee2-b9d4-77294ccdec00		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7123-10A-01W	174		0.5	PicoGreen	W
TCGA-KK-A59Z-01A-12	TCGA-KK-A59Z-01A-12R	77F5D636-510D-4A62-BAA3-85CB5E27EF42	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A59Z-01A-12R	30.61	1.89	0.18	UV Spec	R
TCGA-J9-A8CL-10A-01	TCGA-J9-A8CL-10A-01D	16311BA0-DD22-47C5-8C60-32A975D18F4E		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J9-A8CL-10A-01D	8.71		0.15	PicoGreen	D
TCGA-J4-A67N-10A-01	TCGA-J4-A67N-10A-01D	2BC87210-AEC8-4928-AB36-657E616F4EB2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A67N-10A-01D	28.29		0.15	PicoGreen	D
TCGA-G9-6342-01A-11	TCGA-G9-6342-01A-11D	9f397960-165a-4454-8a18-e34385ea2dcf	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6342-01A-11D	201.7	1.9	0.15	UV Spec	D
TCGA-HC-A632-01A-11	TCGA-HC-A632-01A-11D	59A0A836-9E48-4DA5-B405-30CA060286F1	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A632-01A-11D	17.57		0.16	PicoGreen	D
TCGA-HC-A632-01A-11	TCGA-HC-A632-01A-11R	87C8035D-AE5D-416C-9877-4E2BE3170ABE	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-A632-01A-11R	10	1.87	0.15	UV Spec	R
TCGA-G9-6364-10A-01	TCGA-G9-6364-10A-01D	b7300141-8b49-4528-8f4c-2bfeacd934cf		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6364-10A-01D	29.7	1.8	0.14	UV Spec	D
TCGA-EJ-A46F-01A-31	TCGA-EJ-A46F-01A-31W	402BB7FB-6E44-4FAA-9630-94AACAB172F6	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A46F-01A-31W					W
TCGA-MG-AAMC-01A-11	TCGA-MG-AAMC-01A-11D	68E893B3-5384-47D4-AE2F-0637187D5EC9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-MG-AAMC-01A-11D	22.71		0.16	PicoGreen	D
TCGA-EJ-A46F-01A-31	TCGA-EJ-A46F-01A-31R	F274DB36-F5E3-4816-A608-C26FBD25E598	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-A46F-01A-31R	38.02	1.75	0.16	UV Spec	R
TCGA-EJ-8474-01A-11	TCGA-EJ-8474-01A-11D	ce24decd-301e-4588-8ddf-d00f198fca1f	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-8474-01A-11D	278		0.15	PicoGreen	D
TCGA-ZG-A9LU-01A-11	TCGA-ZG-A9LU-01A-11D	79A621A7-B40A-45FD-A299-1E6042BAA99D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9LU-01A-11D	32.44		0.15	PicoGreen	D
TCGA-EJ-8474-01A-11	TCGA-EJ-8474-01A-11R	8ad102cd-eec8-449d-86c8-aa44ea1110fb	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-8474-01A-11R	173.2		0.15	UV Spec	R
TCGA-EJ-A46F-01A-31	TCGA-EJ-A46F-01A-31D	F01B4347-2B5C-43CC-866C-ABC2562077CB	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A46F-01A-31D	36.52		0.15	PicoGreen	D
TCGA-EJ-8474-01A-11	TCGA-EJ-8474-01A-11W	1002A670-A71D-4EF6-9F3B-B5C4C6B4EC93	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-8474-01A-11W					W
TCGA-MG-AAMC-01A-11	TCGA-MG-AAMC-01A-11R	3C8673CF-72ED-4673-BD2C-0E3C6754FCD0	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-MG-AAMC-01A-11R	33.42	1.87	0.18	UV Spec	R
TCGA-YL-A8SF-01A-11	TCGA-YL-A8SF-01A-11D	6ABDD48E-41D4-45BF-A581-5411134E991F	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8SF-01A-11D	25.22		0.16	PicoGreen	D
TCGA-KK-A6E2-01A-11	TCGA-KK-A6E2-01A-11W	D3942F59-0CDD-4984-B575-8E69AF578FD3	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A6E2-01A-11W					W
TCGA-YL-A8S8-10A-01	TCGA-YL-A8S8-10A-01D	34EEE909-D852-4AD3-A303-3FFF9FA90BF3		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8S8-10A-01D	45.64		0.16	PicoGreen	D
TCGA-J4-A6G1-01A-11	TCGA-J4-A6G1-01A-11D	C10791F1-0319-41C4-B00E-6302AE3FADA6	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A6G1-01A-11D	39.81		0.15	PicoGreen	D
TCGA-G9-7519-10A-01	TCGA-G9-7519-10A-01W	279e35e0-dcbc-49c2-afcf-5b520451d443		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-7519-10A-01W	235		0.5	PicoGreen	W
TCGA-EJ-5542-01A-01	TCGA-EJ-5542-01A-01W	c1717a42-d16c-42a2-8e71-a7a7fcee42ba		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5542-01A-01W	200		0.5	UV Spec	W
TCGA-V1-A9ZK-01A-11	TCGA-V1-A9ZK-01A-11R	02CB1CE1-8B08-40B8-83DE-E0DECD5BB6F9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-V1-A9ZK-01A-11R	28.19	1.83	0.17	UV Spec	R
TCGA-EJ-5542-01A-01	TCGA-EJ-5542-01A-01R	ce744057-9610-4448-aba7-34a652a114e0		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-5542-01A-01R	142.8	1.8	0.15	UV Spec	R
TCGA-J4-A6G1-01A-11	TCGA-J4-A6G1-01A-11W	19D4401E-F0E2-4EE3-8394-B7F4B3AD7325	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A6G1-01A-11W					W
TCGA-YL-A8S8-10A-01	TCGA-YL-A8S8-10A-01W	E9082387-CEFD-418A-B5C6-043853032F56		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A8S8-10A-01W					W
TCGA-CH-5738-10A-01	TCGA-CH-5738-10A-01D	7d6c1df6-c3a6-47fb-92ec-42aa0775814a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5738-10A-01D	183.4	1.9	0.14	UV Spec	D
TCGA-EJ-5542-01A-01	TCGA-EJ-5542-01A-01D	f30f9ed5-4173-4e67-a5a8-2d42beb547aa		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5542-01A-01D	214.7	1.9	0.15	UV Spec	D
TCGA-G9-6342-01A-11	TCGA-G9-6342-01A-11W	7b3df0ed-e779-47cf-ad7f-e14bde957265	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6342-01A-11W	142		0.5	PicoGreen	W
TCGA-HC-8262-11A-01	TCGA-HC-8262-11A-01D	958549d4-fabb-4597-8dc1-7e3a2080279a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-8262-11A-01D	51.6		0.14	PicoGreen	D
TCGA-2A-AAYU-10A-01	TCGA-2A-AAYU-10A-01D	106DCFA1-46ED-42F2-BCB0-BBB86F8BEC3E		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-AAYU-10A-01D	78.44		0.15	PicoGreen	D
TCGA-YJ-A8SW-10A-01	TCGA-YJ-A8SW-10A-01W	ADC3600E-A654-4754-A35F-F96B50EA08E3		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YJ-A8SW-10A-01W					W
TCGA-J4-A6M7-10A-01	TCGA-J4-A6M7-10A-01W	E526F657-A502-4B48-81B2-729860511F7C		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A6M7-10A-01W					W
TCGA-HC-8262-11A-01	TCGA-HC-8262-11A-01W	8daac574-571d-497b-9c6e-61c69a163ee1		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-8262-11A-01W	206		0.5	PicoGreen	W
TCGA-HC-8262-11A-01	TCGA-HC-8262-11A-01R	88ca3215-b528-40f6-a6a1-f897edbb95f6		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-8262-11A-01R	56.2		0.17	UV Spec	R
TCGA-ZG-A9L5-10A-01	TCGA-ZG-A9L5-10A-01D	94666148-7EDD-4F2F-A341-80367A5E0D9C		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9L5-10A-01D	17.13		0.15	PicoGreen	D
TCGA-J4-A6M7-10A-01	TCGA-J4-A6M7-10A-01D	EC793085-072B-4E7F-A238-F561E8BBDBC8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A6M7-10A-01D	33.46		0.14	PicoGreen	D
TCGA-ZG-A9N3-10A-01	TCGA-ZG-A9N3-10A-01D	E842E0D8-F161-4BB6-9DC2-51DD9B11860A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9N3-10A-01D	15.49		0.16	PicoGreen	D
TCGA-G9-6369-01A-21	TCGA-G9-6369-01A-21D	49913bfd-401c-420c-b174-76759f2374e2	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6369-01A-21D	16.7	2	0.14	UV Spec	D
TCGA-FC-A4JI-10A-01	TCGA-FC-A4JI-10A-01W	840F407D-67DF-4F0D-9929-3822F1D64F62		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-FC-A4JI-10A-01W					W
TCGA-ZG-A9LU-01A-11	TCGA-ZG-A9LU-01A-11R	CD51A53E-825E-459E-99E2-E8B45F605116	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-ZG-A9LU-01A-11R	26.21	1.81	0.17	UV Spec	R
TCGA-2A-A8W1-01A-11	TCGA-2A-A8W1-01A-11R	DCB16A51-5E4F-4DDF-90E6-BAFE61264CF9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-2A-A8W1-01A-11R	63.01	1.93	0.18	UV Spec	R
TCGA-2A-A8W1-01A-11	TCGA-2A-A8W1-01A-11W	3967F910-D739-437E-A3AA-536406B4340D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-2A-A8W1-01A-11W					W
TCGA-EJ-7788-10A-01	TCGA-EJ-7788-10A-01D	61d8fc56-e03a-47a8-aa9f-572268fc84fb		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7788-10A-01D	221.6		0.16	PicoGreen	D
TCGA-FC-A4JI-10A-01	TCGA-FC-A4JI-10A-01D	A7CDCC09-DB85-4F1A-A5EC-E989E53B9B1F		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-FC-A4JI-10A-01D	22.72		0.15	PicoGreen	D
TCGA-G9-6369-01A-21	TCGA-G9-6369-01A-21W	f06a7251-3e8e-46fb-b52e-e49d0cb528b8	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6369-01A-21W	147		0.5	PicoGreen	W
TCGA-G9-6369-01A-21	TCGA-G9-6369-01A-21R	d71ac983-63ab-4642-b888-f731e526d20b	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-6369-01A-21R	30.2	1.7	0.16	UV Spec	R
TCGA-ZG-A9M4-10A-01	TCGA-ZG-A9M4-10A-01D	96DA02A1-1CD5-4FDF-8053-3BC6990AB284		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9M4-10A-01D	22.47		0.15	PicoGreen	D
TCGA-EJ-7788-10A-01	TCGA-EJ-7788-10A-01W	8eeda276-b589-44bd-8136-dcf0ba9ece62		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7788-10A-01W	195		0.5	PicoGreen	W
TCGA-2A-A8W1-01A-11	TCGA-2A-A8W1-01A-11D	E686E9FE-E7F5-4586-9EF0-D78349C3B0DF	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-A8W1-01A-11D	25.3		0.15	PicoGreen	D
TCGA-EJ-5501-10A-01	TCGA-EJ-5501-10A-01D	02b48a5c-55a4-4fd4-bbe7-071c0a2a1ebc		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5501-10A-01D	214.4	1.9	0.15	UV Spec	D
TCGA-VP-A876-10A-01	TCGA-VP-A876-10A-01W	64CB4A6D-1348-4182-B1BB-F0CD78DCAF1A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VP-A876-10A-01W					W
TCGA-CH-5762-01A-11	TCGA-CH-5762-01A-11D	b9381101-393f-484e-aad6-22df805b5ec7	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5762-01A-11D	211.7	1.9	0.15	UV Spec	D
TCGA-HC-A6HY-01A-11	TCGA-HC-A6HY-01A-11W	453B4B24-AE78-4B26-9C2C-584E4BDC6D5F	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A6HY-01A-11W					W
TCGA-Y6-A8TL-01A-21	TCGA-Y6-A8TL-01A-21D	5B7D7F68-2D20-4242-99A7-FFB3550D788E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-Y6-A8TL-01A-21D	13.63		0.14	PicoGreen	D
TCGA-G9-A9S0-01A-11	TCGA-G9-A9S0-01A-11D	DDA5B8B7-83DD-42E6-A7D3-169910575343	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-A9S0-01A-11D	30.16		0.15	PicoGreen	D
TCGA-CH-5762-01A-11	TCGA-CH-5762-01A-11R	00862743-dc24-4878-a9eb-3cfa59c5271f	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-CH-5762-01A-11R	122.8	1.8	0.14	UV Spec	R
TCGA-EJ-5501-10A-01	TCGA-EJ-5501-10A-01W	290bd968-6c7a-47e3-8dec-08cf1ad1175a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5501-10A-01W	152		0.5	UV Spec	W
TCGA-HC-A6HY-01A-11	TCGA-HC-A6HY-01A-11D	D4162DB6-3FA8-44F4-9628-3328DFFC4739	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A6HY-01A-11D	35.08		0.16	PicoGreen	D
TCGA-CH-5762-01A-11	TCGA-CH-5762-01A-11W	b65e4ad2-d4de-4af1-a56e-eb648841b558	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5762-01A-11W	142		0.5	UV Spec	W
TCGA-G9-A9S0-01A-11	TCGA-G9-A9S0-01A-11R	DEC5C1AD-A039-4D70-B4F9-CDD0AAC2BAFC	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-A9S0-01A-11R	46.44	1.9	0.17	UV Spec	R
TCGA-Y6-A8TL-01A-21	TCGA-Y6-A8TL-01A-21W	402BB7E1-01FB-4BDE-993E-415044333558	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-Y6-A8TL-01A-21W					W
TCGA-Y6-A8TL-01A-21	TCGA-Y6-A8TL-01A-21R	4C44A042-2DC4-4F1A-8F24-4E6990B50236	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-Y6-A8TL-01A-21R	18.13	1.9	0.17	UV Spec	R
TCGA-EJ-7793-11A-01	TCGA-EJ-7793-11A-01D	5868a209-2b82-4f35-8727-d223a5e97f10		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7793-11A-01D	261		0.15	PicoGreen	D
TCGA-HC-7742-10A-01	TCGA-HC-7742-10A-01D	2bdb5d33-b5d0-4d34-8706-261cd120538a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7742-10A-01D	213.6		0.14	PicoGreen	D
TCGA-CH-5754-10A-01	TCGA-CH-5754-10A-01D	13f6728d-5014-41e3-b8a7-d102097cc1b4		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5754-10A-01D	104.4	1.9	0.14	UV Spec	D
TCGA-KK-A6E0-01A-11	TCGA-KK-A6E0-01A-11R	9EB1D087-E2A5-4342-9552-FDEEF4240C8C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A6E0-01A-11R	43.49	1.79	0.15	UV Spec	R
TCGA-HC-7742-10A-01	TCGA-HC-7742-10A-01W	77efb185-e19e-414c-871b-1346221e2cbd		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7742-10A-01W	174		0.5	PicoGreen	W
TCGA-EJ-7793-11A-01	TCGA-EJ-7793-11A-01W	a8474799-5dee-48d9-ab02-d506984401e4		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7793-11A-01W	201		0.5	PicoGreen	W
TCGA-EJ-7793-11A-01	TCGA-EJ-7793-11A-01R	0e5bbf93-6adf-467a-a462-5eef7ebe3b5d		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7793-11A-01R	67.2		0.15	UV Spec	R
TCGA-CH-5754-10A-01	TCGA-CH-5754-10A-01W	2aaffe36-4af2-4e9b-b813-609d76bde48a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5754-10A-01W	189		0.5	UV Spec	W
TCGA-YL-A9WL-01A-11	TCGA-YL-A9WL-01A-11D	2E0B0EEB-F37C-4D46-AF68-8EADC917CA62	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A9WL-01A-11D	9.43		0.17	PicoGreen	D
TCGA-KC-A4BV-10A-01	TCGA-KC-A4BV-10A-01W	4337416F-DEC4-4A45-95A5-8DD2F568B375		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KC-A4BV-10A-01W					W
TCGA-V1-A8MJ-01A-11	TCGA-V1-A8MJ-01A-11D	BD622B14-B080-4662-A247-CBECCD1DF6D5	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-V1-A8MJ-01A-11D	17.92		0.14	PicoGreen	D
TCGA-KK-A7AZ-01A-12	TCGA-KK-A7AZ-01A-12D	88D5C436-2547-4094-8E53-8C5BF71FFF7C	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A7AZ-01A-12D	32.68		0.16	PicoGreen	D
TCGA-EJ-5532-01A-01	TCGA-EJ-5532-01A-01R	312dee10-4e15-4137-a5ee-9a3da6817532		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-5532-01A-01R	191.8	1.8	0.16	UV Spec	R
TCGA-HC-A8D0-10A-01	TCGA-HC-A8D0-10A-01W	1F8E4EBC-EA0D-46D3-BFED-95663D1C268D		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A8D0-10A-01W					W
TCGA-EJ-5532-01A-01	TCGA-EJ-5532-01A-01W	eebb7f1f-3ca0-477a-b1af-0d20879c9c7a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5532-01A-01W	189		0.5	UV Spec	W
TCGA-EJ-8470-10A-01	TCGA-EJ-8470-10A-01W	B8B39E08-0BC8-4DB3-A2E5-881FB12190AC		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-8470-10A-01W					W
TCGA-V1-A8MJ-01A-11	TCGA-V1-A8MJ-01A-11R	2C09B86A-D488-4C72-B244-30E6DC7B941F	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-V1-A8MJ-01A-11R	18.18	1.89	0.17	UV Spec	R
